Store_ID,Month,Region,Product Mix,Inventory–Local Demand Match,Customer Loyalty & Engagement,Promotions & Pricing Effectiveness,Competitor New Stores,Competitor Ad Spend (₱),Sales Decline,Customer Basket Size,Customer Trip Frequency,Inventory Holding Costs (₱),Market Share in Region,Customer Preference Alignment
S0062,2025-04,Southeast,Standard,Low,Strong,Effective,1,637.51,23.62,2.76,1.28,166455,6.57,Low
S0063,2025-08,Southeast,Standard,High,Moderate,Effective,0,341.76,8.27,2.2,1.79,80828,11.86,Low
S0044,2024-02,Midwest,Standard,High,Moderate,Effective,0,172.85,5.64,3.13,2.13,57258,13.86,Low
S0046,2025-06,Other,Specialty,High,Strong,Effective,1,55.5,4.55,2.56,1.66,72254,11.42,Low
S0062,2024-06,Southeast,Standard,Medium,Moderate,Ineffective,1,547.61,20.05,3.0,1.0,134881,6.27,Low
S0023,2025-04,Other,Specialty,High,Moderate,Effective,0,814.76,9.73,2.07,1.14,60128,12.6,Low
S0044,2025-03,Midwest,Standard,Low,Weak,Ineffective,0,75.21,18.41,3.03,1.41,148805,10.43,Low
S0202,2025-01,Other,New Products,High,Moderate,Effective,0,220.01,5.26,3.0,1.6,64814,12.82,High
S0068,2025-07,Midwest,Standard,High,Moderate,Effective,0,101.25,1.16,3.8,1.74,47858,16.12,Low
S0002,2024-07,Southeast,Standard,Medium,Strong,Effective,1,204.38,9.36,4.11,1.11,106211,11.03,Low
S0031,2024-06,Other,Specialty,Medium,Strong,Effective,0,75.13,3.0,3.28,2.02,91208,13.18,Low
S0194,2024-01,Other,New Products,Medium,Moderate,Effective,0,371.28,9.99,2.59,1.87,105381,11.92,High
S0182,2025-04,Other,New Products,High,Strong,Effective,0,241.79,1.89,3.07,1.2,44427,15.48,High
S0166,2025-01,Southeast,New Products,High,Moderate,Effective,0,447.45,9.4,4.23,1.28,70349,10.34,High
S0060,2024-11,Midwest,Standard,High,Strong,Effective,1,197.21,4.47,3.07,1.86,100102,13.24,Low
S0111,2024-05,Southeast,Specialty,High,Weak,Effective,0,294.04,14.01,3.46,1.27,99862,11.8,Low
S0019,2024-05,Other,Standard,High,Moderate,Effective,0,603.31,12.42,2.51,1.3,72102,8.86,Low
S0173,2025-02,Midwest,New Products,Medium,Weak,Effective,2,161.46,14.04,3.32,1.63,119790,9.23,High
S0039,2024-01,Midwest,Standard,Medium,Weak,Effective,0,372.05,18.08,4.42,1.48,133692,10.34,Low
S0178,2024-08,Other,New Products,High,Moderate,Ineffective,1,121.86,6.9,3.19,2.02,63316,11.77,High
S0175,2025-10,Midwest,New Products,Medium,Strong,Ineffective,1,677.34,19.6,3.23,1.68,132275,8.46,High
S0190,2024-12,Midwest,New Products,High,Strong,Effective,1,193.74,8.11,2.73,2.56,106346,13.29,High
S0171,2025-03,Midwest,New Products,Medium,Strong,Ineffective,0,373.03,11.87,3.31,1.94,105030,11.91,High
S0199,2024-05,Midwest,New Products,Medium,Moderate,Ineffective,1,366.46,20.14,3.32,1.66,102699,7.99,High
S0163,2024-08,Midwest,New Products,High,Strong,Effective,1,1178.4,12.65,2.19,1.82,78951,9.11,High
S0052,2025-03,Midwest,Specialty,Low,Weak,Effective,2,331.18,18.41,3.37,1.1,157984,7.56,Low
S0038,2025-04,Southeast,Standard,Low,Strong,Effective,0,54.28,14.21,4.08,0.5,150040,8.62,Low
S0077,2024-09,Midwest,Standard,Medium,Strong,Effective,0,627.94,4.23,3.61,1.64,86362,12.05,Low
S0134,2024-09,Midwest,Standard,Medium,Moderate,Effective,0,180.38,9.03,2.96,1.44,107146,12.29,Low
S0065,2025-07,Southeast,Standard,High,Moderate,Effective,0,188.47,7.32,2.86,1.17,67143,11.38,Low
S0022,2024-04,Southeast,Standard,Low,Moderate,Ineffective,1,150.98,19.24,3.32,1.66,136842,7.95,Low
S0137,2025-04,Other,Specialty,High,Moderate,Effective,0,44.07,0.0,2.85,1.73,55888,15.96,Low
S0008,2025-04,Other,Standard,Low,Weak,Effective,0,666.03,24.83,2.14,1.04,170738,6.5,Low
S0068,2024-10,Midwest,Standard,Low,Strong,Ineffective,3,253.21,22.1,3.45,2.02,137291,4.95,Low
S0063,2024-10,Southeast,Standard,High,Strong,Ineffective,1,340.89,14.16,2.84,1.39,74907,10.39,Low
S0166,2024-11,Southeast,New Products,High,Moderate,Effective,1,174.83,8.04,3.26,1.7,67460,11.41,High
S0014,2024-10,Other,Specialty,High,Strong,Effective,1,149.77,2.17,4.16,1.97,51294,12.48,Low
S0077,2024-12,Midwest,Standard,Low,Weak,Effective,1,152.26,17.01,3.06,1.38,137538,8.4,Low
S0142,2024-09,Southeast,Standard,Medium,Strong,Effective,1,149.89,13.82,2.09,2.3,122130,8.81,Low
S0076,2025-07,Midwest,Standard,High,Strong,Effective,1,494.27,4.06,3.83,2.18,55264,13.94,Low
S0101,2025-09,Other,Standard,High,Moderate,Effective,0,79.72,1.38,3.59,1.58,65355,13.38,Low
S0077,2025-04,Midwest,Standard,Medium,Weak,Ineffective,1,313.25,26.84,3.46,1.45,143540,4.96,Low
S0089,2024-03,Midwest,Specialty,Medium,Moderate,Ineffective,0,117.05,15.96,2.79,0.87,98276,11.45,Low
S0185,2025-12,Other,New Products,Medium,Weak,Ineffective,0,276.37,11.87,2.59,1.61,113602,11.61,High
S0187,2024-09,Southeast,New Products,Medium,Moderate,Ineffective,0,217.44,21.81,2.27,1.8,140733,8.37,High
S0048,2025-07,Midwest,Standard,Medium,Strong,Ineffective,0,243.74,13.74,3.47,1.37,93072,12.13,Low
S0166,2024-01,Southeast,New Products,Low,Moderate,Effective,1,243.9,21.27,2.42,1.18,153737,7.16,High
S0002,2025-09,Southeast,Standard,Low,Weak,Effective,1,87.57,11.53,2.58,1.85,116794,11.92,Low
S0198,2024-12,Other,New Products,Medium,Strong,Effective,0,95.19,4.11,3.31,1.88,74972,13.06,High
S0112,2025-05,Midwest,Standard,Medium,Strong,Effective,1,388.03,11.72,3.61,1.3,95644,10.01,Low
S0079,2025-03,Southeast,Standard,High,Moderate,Ineffective,0,201.75,15.9,2.9,1.68,124622,12.46,Low
S0058,2024-11,Southeast,Standard,Medium,Strong,Effective,1,445.08,15.22,2.54,1.69,120593,10.0,Low
S0077,2024-10,Midwest,Standard,High,Strong,Effective,1,598.72,9.97,4.39,1.83,101750,9.28,Low
S0128,2025-07,Midwest,Specialty,High,Strong,Effective,0,520.5,6.64,2.24,1.65,72197,12.45,Low
S0018,2024-06,Midwest,Standard,Low,Weak,Ineffective,1,265.68,22.96,2.85,1.57,157392,8.5,Low
S0105,2025-05,Other,Standard,High,Strong,Effective,1,184.56,10.21,3.89,1.16,103163,10.79,Low
S0059,2025-04,Midwest,Standard,High,Weak,Effective,1,228.12,11.8,2.81,0.98,109192,11.55,Low
S0091,2024-05,Midwest,Specialty,Low,Moderate,Effective,2,125.63,18.07,2.53,2.01,184738,6.34,Low
S0034,2024-10,Southeast,Standard,Medium,Moderate,Effective,0,497.99,15.04,2.63,1.56,93984,10.28,Low
S0054,2025-05,Other,Standard,Low,Moderate,Ineffective,0,108.82,13.46,2.68,1.82,113217,10.05,Low
S0065,2025-11,Southeast,Standard,Medium,Moderate,Ineffective,0,177.87,12.29,2.36,1.88,93596,11.15,Low
S0093,2025-01,Southeast,Standard,High,Strong,Ineffective,0,447.14,6.83,3.15,0.84,76332,13.32,Low
S0104,2025-12,Other,Standard,Low,Weak,Effective,1,243.18,16.9,3.21,1.51,113840,10.35,Low
S0203,2025-09,Southeast,New Products,High,Moderate,Ineffective,0,228.0,10.95,3.43,1.44,90632,9.39,High
S0196,2025-10,Midwest,New Products,High,Moderate,Ineffective,0,957.35,8.87,2.56,1.78,64000,12.79,High
S0011,2025-05,Southeast,Standard,Low,Weak,Effective,0,202.08,16.69,2.49,1.89,152755,9.74,Low
S0103,2024-04,Midwest,Standard,Low,Weak,Ineffective,1,349.74,17.5,3.26,2.24,132410,10.59,Low
S0073,2025-07,Other,Standard,Medium,Strong,Effective,0,204.56,7.42,2.78,1.3,103818,12.53,Low
S0048,2025-12,Midwest,Standard,High,Strong,Effective,2,237.49,12.91,3.86,1.08,111379,10.69,Low
S0098,2025-02,Midwest,Standard,Medium,Moderate,Ineffective,1,197.86,13.22,2.99,1.6,122484,10.15,Low
S0027,2025-12,Southeast,Standard,Medium,Strong,Ineffective,0,198.76,16.91,2.39,1.78,138143,10.14,Low
S0124,2024-09,Southeast,Specialty,High,Strong,Effective,1,586.87,12.03,2.74,1.27,69160,10.21,Low
S0110,2024-04,Other,Specialty,Medium,Moderate,Effective,2,281.99,13.2,4.22,1.98,126000,9.44,Low
S0192,2024-05,Midwest,New Products,Medium,Strong,Ineffective,0,400.28,18.62,2.64,1.41,123087,10.65,High
S0082,2024-03,Southeast,Standard,Medium,Strong,Effective,0,271.53,9.26,3.05,1.43,89664,12.34,Low
S0103,2024-11,Midwest,Standard,Medium,Weak,Ineffective,1,192.72,17.0,3.3,1.19,120791,9.2,Low
S0160,2025-06,Other,New Products,Medium,Weak,Ineffective,0,176.86,10.65,2.44,1.19,111453,11.2,High
S0055,2025-08,Other,Specialty,Low,Weak,Effective,0,312.81,19.38,3.39,1.12,143014,10.22,Low
S0046,2024-09,Other,Specialty,Medium,Strong,Ineffective,0,346.15,9.99,2.8,1.49,113727,13.19,Low
S0149,2025-12,Southeast,Standard,High,Strong,Effective,1,130.51,11.56,2.7,1.65,107595,9.03,Low
S0186,2025-09,Other,New Products,Medium,Strong,Ineffective,0,307.51,10.26,2.76,1.9,95749,12.01,High
S0176,2025-01,Midwest,New Products,High,Moderate,Effective,0,180.6,6.88,3.1,0.94,77649,12.72,High
S0057,2024-07,Southeast,Standard,Low,Strong,Ineffective,0,394.75,24.59,3.48,1.42,152453,8.26,Low
S0106,2025-12,Other,Standard,Low,Moderate,Effective,1,685.75,15.32,3.18,1.43,123435,10.08,Low
S0005,2025-05,Midwest,Specialty,High,Strong,Ineffective,0,358.6,17.48,2.27,0.97,103945,8.43,Low
S0133,2025-10,Southeast,Specialty,Low,Moderate,Effective,1,308.72,16.25,2.88,1.34,169696,8.23,Low
S0011,2025-12,Southeast,Standard,Medium,Strong,Ineffective,0,129.92,9.65,3.03,1.29,72546,10.23,Low
S0059,2024-02,Midwest,Standard,Low,Moderate,Effective,1,534.41,27.79,3.49,0.97,161438,5.22,Low
S0081,2025-12,Other,Specialty,High,Strong,Effective,0,129.0,0.0,3.82,1.86,48279,15.84,Low
S0050,2024-11,Midwest,Standard,High,Strong,Effective,0,587.32,11.8,2.32,1.84,59300,12.05,Low
S0113,2025-03,Midwest,Standard,High,Moderate,Effective,0,127.69,5.22,3.02,2.11,35290,13.97,Low
S0003,2024-09,Other,Standard,High,Strong,Effective,0,108.1,0.0,2.29,1.17,51935,14.13,Low
S0055,2025-02,Other,Specialty,Medium,Strong,Ineffective,0,158.69,13.1,2.99,2.05,102199,10.99,Low
S0029,2025-12,Midwest,Standard,Medium,Moderate,Ineffective,0,972.21,19.83,3.24,0.8,132929,9.1,Low
S0177,2025-01,Southeast,New Products,Medium,Moderate,Ineffective,2,620.11,28.82,2.13,1.61,170295,5.52,High
S0155,2025-03,Midwest,New Products,Medium,Weak,Effective,1,364.45,20.24,2.06,1.66,123195,8.96,High
S0075,2024-09,Midwest,Standard,High,Strong,Effective,1,125.9,4.49,3.92,1.85,86034,14.93,Low
S0139,2024-08,Other,Standard,High,Strong,Effective,1,301.09,3.78,3.13,2.16,64203,13.95,Low
S0114,2025-05,Southeast,Standard,Medium,Moderate,Effective,1,72.68,6.82,2.84,1.09,89715,10.32,Low
S0014,2024-08,Other,Specialty,High,Strong,Ineffective,1,219.73,4.18,2.92,1.82,80827,12.92,Low
S0191,2025-05,Other,New Products,High,Moderate,Effective,0,50.49,0.0,2.95,1.82,59631,14.27,High
S0067,2024-06,Southeast,Standard,Low,Strong,Effective,0,94.31,6.39,4.02,1.61,94922,11.71,Low
S0029,2024-11,Midwest,Standard,Medium,Moderate,Ineffective,1,322.95,20.12,3.16,1.33,155526,8.83,Low
S0127,2024-11,Midwest,Standard,Medium,Moderate,Effective,1,222.35,15.72,2.3,1.48,107564,8.36,Low
S0137,2024-08,Other,Specialty,Low,Moderate,Effective,0,391.39,15.68,3.36,1.73,136194,9.57,Low
S0020,2025-12,Southeast,Standard,Medium,Strong,Effective,1,515.13,11.54,2.25,2.44,84810,10.86,Low
S0160,2025-03,Other,New Products,High,Strong,Ineffective,0,1122.45,15.09,3.58,2.23,116570,11.18,High
S0122,2024-02,Southeast,Standard,High,Strong,Ineffective,0,456.99,12.88,2.36,1.81,86489,12.55,Low
S0012,2025-11,Other,Standard,High,Strong,Ineffective,0,224.7,11.17,1.71,2.1,107168,12.84,Low
S0090,2025-06,Southeast,Standard,High,Strong,Effective,0,260.0,5.63,3.29,1.76,50137,13.51,Low
S0149,2024-12,Southeast,Standard,Low,Moderate,Effective,1,112.06,9.52,2.66,2.07,98081,10.68,Low
S0197,2025-04,Southeast,New Products,Low,Moderate,Effective,0,196.32,8.05,3.19,2.41,101402,11.32,High
S0075,2024-02,Midwest,Standard,Low,Weak,Effective,1,355.23,18.76,2.5,1.09,128336,7.74,Low
S0074,2025-10,Midwest,Standard,Low,Moderate,Ineffective,0,130.93,12.78,3.79,1.26,119823,12.54,Low
S0151,2025-12,Other,New Products,High,Strong,Effective,2,265.18,5.5,3.36,1.92,31318,12.47,High
S0067,2025-03,Southeast,Standard,Low,Weak,Ineffective,0,1347.05,24.56,2.93,1.3,172630,8.32,Low
S0117,2025-12,Other,Specialty,High,Strong,Effective,0,191.59,0.13,3.78,1.74,76277,16.53,Low
S0208,2024-12,Other,New Products,High,Strong,Effective,1,132.26,5.28,2.52,1.69,26738,11.77,High
S0031,2025-05,Other,Specialty,High,Weak,Effective,0,285.51,15.58,2.35,1.98,97438,11.52,Low
S0161,2024-10,Midwest,New Products,High,Moderate,Effective,1,355.72,13.21,2.83,1.58,87358,7.84,High
S0015,2024-01,Southeast,Standard,Low,Moderate,Ineffective,1,174.9,17.62,3.19,1.13,127249,8.86,Low
S0202,2025-06,Other,New Products,High,Strong,Effective,0,268.66,4.16,2.0,1.39,70550,15.1,High
S0118,2025-01,Other,Standard,Low,Moderate,Effective,0,303.81,8.72,3.29,1.98,110263,12.29,Low
S0113,2024-02,Midwest,Standard,High,Strong,Effective,0,211.04,9.11,2.72,0.52,62780,11.38,Low
S0185,2025-11,Other,New Products,Medium,Weak,Effective,1,149.28,10.98,3.82,1.6,60353,9.58,High
S0045,2025-04,Other,Standard,Medium,Moderate,Ineffective,0,219.28,17.86,2.42,1.55,132099,8.97,Low
S0098,2024-03,Midwest,Standard,Low,Moderate,Ineffective,1,371.67,26.7,2.64,1.87,146737,5.72,Low
S0073,2024-02,Other,Standard,High,Strong,Effective,0,369.65,1.9,3.08,2.45,58959,14.74,Low
S0098,2024-04,Midwest,Standard,Medium,Moderate,Effective,1,293.57,21.14,3.27,2.06,115597,7.91,Low
S0178,2025-04,Other,New Products,Medium,Weak,Effective,0,411.41,11.23,2.61,1.08,105639,12.11,High
S0185,2024-12,Other,New Products,Medium,Moderate,Effective,1,167.27,9.82,2.87,1.5,117185,10.99,High
S0167,2024-11,Other,New Products,Medium,Moderate,Effective,0,523.88,15.58,3.75,1.15,100127,9.41,High
S0143,2025-07,Other,Standard,Low,Weak,Effective,1,465.95,20.79,2.41,1.53,151750,8.0,Low
S0063,2024-01,Southeast,Standard,Medium,Moderate,Ineffective,1,112.65,15.12,2.54,1.0,97726,9.1,Low
S0021,2025-07,Other,Standard,High,Strong,Effective,0,568.42,4.55,3.43,1.72,53560,15.23,Low
S0183,2024-11,Southeast,New Products,High,Moderate,Effective,0,231.7,3.79,2.21,1.93,52132,12.73,High
S0141,2025-04,Southeast,Standard,Low,Strong,Ineffective,0,183.68,16.72,2.55,1.91,167958,11.93,Low
S0109,2024-11,Midwest,Standard,High,Strong,Effective,0,684.36,14.18,4.8,2.3,92234,12.39,Low
S0100,2024-05,Other,Standard,High,Moderate,Effective,0,274.0,1.8,3.05,2.96,60360,14.53,Low
S0155,2024-03,Midwest,New Products,Medium,Moderate,Effective,0,272.55,9.58,2.51,1.43,117802,12.81,High
S0129,2025-08,Midwest,Standard,Medium,Weak,Effective,2,338.58,18.76,3.36,1.82,117752,7.38,Low
S0091,2024-08,Midwest,Specialty,Low,Moderate,Ineffective,1,406.05,22.39,2.92,1.51,160271,6.35,Low
S0068,2024-03,Midwest,Standard,High,Strong,Effective,0,308.62,9.54,2.52,0.87,92908,10.95,Low
S0092,2024-11,Other,Standard,High,Moderate,Effective,0,324.77,8.26,2.48,2.11,77811,10.21,Low
S0097,2025-03,Southeast,Standard,Low,Weak,Effective,2,418.97,18.9,3.03,1.61,165992,7.41,Low
S0087,2025-03,Other,Specialty,High,Strong,Effective,1,106.25,1.37,2.81,1.62,33748,15.38,Low
S0043,2025-03,Other,Standard,High,Moderate,Effective,0,405.18,2.97,3.3,1.77,72931,14.9,Low
S0160,2024-06,Other,New Products,High,Strong,Effective,0,149.94,0.74,2.43,1.89,63716,13.87,High
S0206,2024-07,Midwest,New Products,Low,Moderate,Ineffective,0,442.57,20.25,2.77,1.46,172341,8.89,High
S0165,2024-06,Southeast,New Products,Low,Strong,Effective,3,492.65,11.1,2.97,1.07,120661,8.81,High
S0152,2024-10,Other,New Products,High,Moderate,Effective,0,1108.11,9.64,3.39,2.36,88612,12.62,High
S0087,2024-04,Other,Specialty,Medium,Strong,Effective,0,201.15,3.02,2.63,2.0,97128,13.53,Low
S0028,2025-06,Midwest,Specialty,High,Moderate,Effective,1,260.73,12.66,3.15,1.42,82933,9.69,Low
S0167,2025-06,Other,New Products,High,Moderate,Effective,0,352.84,0.0,2.57,1.95,38023,14.41,High
S0112,2025-11,Midwest,Standard,Medium,Weak,Ineffective,1,284.26,17.33,3.16,1.62,112545,8.54,Low
S0082,2025-10,Southeast,Standard,Low,Strong,Ineffective,0,156.54,18.81,2.74,1.94,133821,11.03,Low
S0180,2024-04,Other,New Products,High,Strong,Ineffective,3,198.13,14.22,3.11,1.56,106179,10.21,High
S0193,2024-07,Midwest,New Products,Medium,Weak,Ineffective,0,290.19,20.82,2.2,1.7,120733,8.6,High
S0043,2024-10,Other,Standard,Medium,Strong,Effective,0,324.85,7.75,2.0,0.81,99146,12.26,Low
S0024,2024-06,Other,Standard,High,Strong,Ineffective,0,637.25,9.91,3.62,2.19,69189,11.14,Low
S0102,2025-04,Other,Standard,Medium,Strong,Effective,0,315.9,5.36,2.87,1.89,83574,14.03,Low
S0051,2024-08,Midwest,Standard,High,Strong,Effective,1,189.78,2.65,3.59,1.49,46920,11.63,Low
S0178,2024-11,Other,New Products,High,Weak,Effective,0,208.84,7.32,2.63,1.61,61491,13.3,High
S0113,2025-05,Midwest,Standard,Medium,Moderate,Effective,2,205.04,14.9,2.85,1.6,90857,7.63,Low
S0091,2025-01,Midwest,Specialty,Medium,Strong,Effective,1,215.15,8.37,3.61,2.08,102705,12.79,Low
S0063,2025-11,Southeast,Standard,Medium,Moderate,Ineffective,1,98.68,7.18,3.11,1.51,65842,10.9,Low
S0099,2025-03,Midwest,Standard,Low,Weak,Ineffective,0,278.94,15.05,3.55,1.9,115699,11.02,Low
S0011,2024-06,Southeast,Standard,Low,Moderate,Effective,0,240.58,18.77,3.15,1.79,153456,7.77,Low
S0049,2024-12,Other,Standard,Medium,Weak,Ineffective,1,66.02,18.73,3.45,1.6,104588,8.45,Low
S0100,2024-03,Other,Standard,Medium,Strong,Effective,0,247.57,5.87,3.4,2.58,94928,13.2,Low
S0012,2024-03,Other,Standard,Medium,Strong,Ineffective,1,408.99,15.92,1.62,1.96,123165,9.58,Low
S0101,2024-07,Other,Standard,High,Moderate,Effective,0,300.75,2.79,3.16,2.0,68710,13.32,Low
S0047,2024-11,Southeast,Specialty,Medium,Strong,Ineffective,1,283.74,14.38,2.21,1.76,98656,10.96,Low
S0003,2025-04,Other,Standard,High,Moderate,Effective,1,187.31,2.7,3.16,2.21,52870,13.69,Low
S0195,2024-07,Midwest,New Products,Low,Weak,Ineffective,0,133.04,14.14,1.64,1.13,136703,11.72,High
S0168,2024-12,Other,New Products,High,Weak,Effective,2,98.48,11.54,1.94,1.73,97874,9.5,High
S0169,2025-01,Midwest,New Products,Medium,Moderate,Effective,1,208.96,12.6,2.64,2.0,104915,9.74,High
S0128,2025-06,Midwest,Specialty,Medium,Moderate,Ineffective,1,516.9,24.53,3.59,1.21,123737,6.09,Low
S0131,2024-12,Midwest,Standard,High,Strong,Effective,0,188.69,3.66,3.62,1.9,42521,13.72,Low
S0086,2025-12,Midwest,Specialty,High,Moderate,Ineffective,4,170.88,18.69,2.64,1.42,103993,6.34,Low
S0162,2025-12,Other,New Products,High,Moderate,Effective,0,257.24,4.26,2.8,1.85,91920,12.28,High
S0096,2025-07,Southeast,Standard,High,Strong,Effective,1,221.4,10.54,3.74,1.25,84299,10.85,Low
S0088,2024-11,Southeast,Specialty,High,Moderate,Ineffective,0,295.91,8.57,2.57,0.59,74592,11.5,Low
S0072,2025-03,Southeast,Standard,Medium,Strong,Effective,0,365.98,11.59,2.84,1.46,107925,11.93,Low
S0096,2024-03,Southeast,Standard,Medium,Moderate,Effective,1,174.06,14.83,2.74,1.72,121914,9.63,Low
S0052,2025-02,Midwest,Specialty,High,Moderate,Ineffective,0,135.4,7.09,3.27,2.08,77799,13.88,Low
S0005,2024-08,Midwest,Specialty,High,Moderate,Ineffective,1,389.51,16.34,2.43,0.84,112592,10.41,Low
S0123,2025-01,Midwest,Standard,Low,Strong,Effective,1,84.33,18.46,3.27,1.47,157798,8.91,Low
S0012,2024-09,Other,Standard,High,Strong,Effective,1,214.47,6.94,3.32,1.54,78419,14.57,Low
S0022,2024-05,Southeast,Standard,High,Strong,Effective,2,237.35,8.81,3.68,1.66,73365,12.5,Low
S0159,2024-02,Other,New Products,High,Strong,Effective,0,228.02,4.16,1.84,1.53,60333,14.76,High
S0208,2024-06,Other,New Products,High,Strong,Ineffective,1,299.41,7.11,3.58,1.74,72660,11.35,High
S0080,2025-11,Other,Standard,Medium,Moderate,Ineffective,0,183.11,12.4,2.9,2.05,109729,11.6,Low
S0037,2024-02,Midwest,Standard,Low,Weak,Ineffective,3,261.98,32.3,2.02,0.71,197765,3.17,Low
S0202,2025-02,Other,New Products,High,Strong,Ineffective,0,367.49,11.27,2.16,1.8,108409,11.42,High
S0038,2025-09,Southeast,Standard,Medium,Strong,Effective,0,126.66,11.64,2.1,1.4,76919,9.66,Low
S0180,2025-10,Other,New Products,High,Strong,Ineffective,0,122.95,4.97,3.86,1.56,56312,15.13,High
S0135,2024-12,Southeast,Specialty,Medium,Weak,Ineffective,1,96.19,18.62,2.84,1.09,111361,7.56,Low
S0166,2024-06,Southeast,New Products,Medium,Strong,Ineffective,1,485.35,27.43,2.98,1.2,143179,5.53,High
S0068,2025-08,Midwest,Standard,Medium,Strong,Ineffective,2,257.55,12.21,3.46,0.45,135619,9.2,Low
S0122,2025-10,Southeast,Standard,Medium,Strong,Effective,0,175.97,12.17,1.83,1.31,117139,11.75,Low
S0064,2024-11,Other,Standard,High,Strong,Ineffective,0,272.81,10.17,3.57,1.95,78628,12.4,Low
S0035,2025-08,Southeast,Standard,High,Strong,Effective,0,302.55,12.28,3.17,1.81,95369,12.16,Low
S0015,2025-11,Southeast,Standard,Medium,Strong,Ineffective,1,276.66,13.33,2.81,1.68,94255,9.89,Low
S0006,2025-07,Other,Specialty,High,Strong,Effective,1,616.4,7.1,2.9,1.1,53057,10.73,Low
S0013,2024-12,Southeast,Standard,Medium,Strong,Effective,1,343.27,14.95,3.91,1.92,97825,11.27,Low
S0065,2025-09,Southeast,Standard,Medium,Strong,Effective,1,135.88,10.38,3.02,2.06,76914,11.09,Low
S0042,2025-08,Other,Specialty,High,Strong,Effective,0,294.92,6.06,3.4,1.46,60704,15.85,Low
S0016,2025-11,Midwest,Specialty,Low,Moderate,Effective,1,353.85,10.27,3.58,1.73,104044,9.05,Low
S0040,2024-06,Other,Standard,Medium,Weak,Effective,0,269.99,10.35,1.78,1.01,107385,10.03,Low
S0142,2025-12,Southeast,Standard,Medium,Moderate,Effective,0,259.4,13.48,3.14,0.73,112560,10.76,Low
S0159,2025-10,Other,New Products,High,Strong,Effective,1,408.39,9.59,3.27,2.19,85033,13.34,High
S0032,2025-06,Other,Specialty,High,Moderate,Effective,0,329.77,5.65,4.0,1.23,72423,13.28,Low
S0125,2024-10,Midwest,Standard,Medium,Moderate,Effective,1,1201.03,20.72,2.46,1.32,151125,9.88,Low
S0195,2024-08,Midwest,New Products,Medium,Strong,Effective,0,354.29,9.9,2.96,1.65,90575,12.99,High
S0179,2025-05,Other,New Products,High,Strong,Ineffective,2,75.98,6.43,3.21,1.85,38429,10.09,High
S0089,2024-12,Midwest,Specialty,High,Strong,Ineffective,0,218.28,9.25,2.85,1.74,65811,9.78,Low
S0094,2024-05,Southeast,Standard,High,Strong,Effective,2,629.78,12.74,2.97,2.07,97233,11.1,Low
S0038,2024-11,Southeast,Standard,Medium,Strong,Effective,1,551.45,20.87,2.64,0.99,117185,8.44,Low
S0195,2024-11,Midwest,New Products,Medium,Moderate,Effective,2,352.78,17.35,2.74,1.88,121276,8.69,High
S0138,2024-04,Southeast,Standard,High,Strong,Effective,1,696.82,10.07,2.58,2.48,69699,9.81,Low
S0059,2024-11,Midwest,Standard,High,Strong,Ineffective,1,461.15,22.31,3.08,0.3,103709,6.84,Low
S0088,2024-01,Southeast,Specialty,Medium,Strong,Ineffective,0,275.7,9.09,3.38,0.93,108334,12.01,Low
